rainfall_mm,duration_hr,wind_speed_kmph,humidity_pct,temperature_c,pressure_hpa,antecedent_rain_3d_mm,elevation_m,slope_pct,drainage_vulnerability,imperviousness,soil_infiltration,city,area,latent_score,risk_class
126.6,6.7,21.0,79.5,26.0,1002.7,6.4,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
21.8,18.8,23.7,62.1,24.4,1012.2,10.6,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.448,0
109.7,17.7,32.3,84.7,29.1,1008.5,3.9,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,50.545,1
47.2,5.6,12.8,68.9,27.1,1007.6,13.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,53.258,1
36.9,4.9,19.3,67.2,26.7,1009.2,31.5,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,106.175,2
53.3,1.8,47.6,67.7,23.1,1007.5,11.9,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
27.6,5.0,19.1,65.6,34.9,1007.1,20.2,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,29.965,1
20.0,11.1,38.0,76.6,23.0,1009.6,5.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,7.476,0
5.0,11.8,32.1,70.1,33.9,1010.0,2.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,1.964,0
79.7,30.5,16.9,59.3,27.4,1010.4,10.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,13.42,0
121.1,8.1,4.7,72.3,30.2,1008.1,2.4,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,90.284,2
11.6,4.1,10.5,61.4,32.6,1010.1,33.2,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,27.801,1
105.9,2.5,15.3,63.0,27.7,1012.8,19.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
89.1,16.3,55.6,60.0,29.1,1005.7,16.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,28.177,1
20.2,20.0,22.4,69.1,31.5,1010.4,9.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,12.011,1
96.3,11.2,17.2,73.1,24.8,1005.3,27.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,51.262,1
31.7,10.8,32.0,61.2,28.6,1013.6,15.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,17.871,1
33.3,7.3,8.9,63.2,29.8,1011.5,10.8,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,40.056,1
293.2,13.5,14.5,86.8,26.6,1009.0,80.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,177.463,2
88.6,3.3,8.9,69.6,26.3,1006.7,30.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,222.634,2
59.6,6.1,12.2,75.3,31.2,1010.8,12.2,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,54.637,1
91.7,6.0,32.4,63.9,26.2,1008.9,15.9,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,105.666,2
82.9,20.5,4.4,73.8,29.6,1006.4,3.2,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,13.739,1
6.0,21.7,25.7,67.2,32.6,1004.0,10.6,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,1.798,0
16.0,13.6,25.0,61.7,32.8,1009.0,36.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,5.241,0
108.5,4.9,27.6,82.9,26.7,1005.4,7.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,149.871,2
36.7,6.4,31.4,68.5,28.6,1011.4,12.7,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,18.474,1
27.3,16.2,9.4,62.1,30.0,1012.2,7.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,13.692,0
11.3,9.8,9.5,39.6,33.6,1010.1,4.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.718,0
76.3,12.9,33.2,64.2,29.3,1008.2,10.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,62.935,1
19.3,28.0,0.0,59.2,33.6,1013.3,3.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,3.017,0
63.2,2.7,4.5,83.0,21.0,1007.2,13.9,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
18.6,25.2,40.7,65.7,28.0,1008.2,4.4,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.002,0
8.5,8.0,20.4,59.4,29.4,1006.1,0.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,4.32,0
272.5,2.4,35.2,95.3,19.4,1004.9,21.5,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
107.4,4.9,19.8,83.5,29.3,1012.5,45.5,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,245.039,2
3.4,9.3,26.7,56.1,34.0,1010.8,13.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,1.545,0
400.0,4.3,20.1,93.4,16.4,1004.4,7.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
35.5,8.7,30.2,66.0,31.8,1007.6,88.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,22.058,1
78.6,11.7,11.7,65.2,25.4,1009.8,13.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,35.541,1
24.4,12.6,24.9,65.0,27.6,1010.0,7.3,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,7.926,0
58.2,7.4,7.7,63.7,25.3,1008.2,17.5,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,41.335,1
14.1,11.4,42.1,78.1,30.4,1005.6,5.4,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,4.768,0
19.8,2.2,52.3,58.0,29.8,1012.1,11.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,47.596,1
28.3,12.0,11.6,46.9,30.0,1007.9,10.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,8.553,0
84.4,5.2,29.5,74.0,25.5,1003.3,39.2,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,111.892,2
15.6,10.9,16.3,51.7,29.4,1009.6,3.6,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.489,0
334.6,12.3,33.2,91.7,24.7,1000.2,29.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,245.833,2
120.7,18.3,11.3,74.4,29.2,1006.3,67.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,81.781,2
70.1,2.9,26.0,83.9,22.9,1013.0,39.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,221.079,2
116.2,45.7,24.6,80.7,28.9,1009.2,7.1,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,22.642,1
69.0,7.2,25.2,82.9,26.3,1010.3,9.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,49.489,1
49.1,5.7,14.7,74.9,25.9,1008.6,6.0,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,47.108,1
44.9,11.3,33.2,58.4,32.7,1010.9,13.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,18.372,1
105.9,5.6,34.1,84.3,24.1,1008.0,12.2,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
11.0,10.1,15.0,55.7,27.1,1008.3,13.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,3.34,0
1.6,15.7,28.5,56.2,33.2,1010.7,12.0,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,1.071,0
239.6,4.5,22.3,72.9,26.1,1004.8,48.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,250.0,2
37.3,13.3,8.6,74.3,27.1,1011.2,37.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,15.371,1
48.0,7.7,32.4,66.6,27.7,1008.0,4.9,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,36.954,1
14.8,2.8,48.0,65.2,35.4,1008.1,37.7,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,63.575,1
97.8,14.0,44.7,74.0,27.2,1004.5,6.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,36.5,1
126.4,4.8,29.2,75.0,27.6,1005.7,46.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
51.7,39.7,8.3,65.5,24.9,1010.3,0.6,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,9.317,0
26.3,7.9,9.4,60.7,29.1,1009.5,12.6,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,19.46,1
80.7,3.9,18.4,62.7,27.2,1005.3,5.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,156.096,2
329.6,2.5,16.4,88.7,23.1,1008.1,6.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
62.1,19.2,25.2,75.0,26.5,1007.9,35.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,16.628,1
70.6,11.3,29.0,60.7,24.6,1008.3,11.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,32.613,1
71.2,12.3,30.2,65.6,32.4,1006.4,15.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,39.086,1
40.7,7.9,7.9,67.2,30.5,1009.4,32.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,28.312,1
89.8,6.1,9.6,92.2,34.9,1004.7,2.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,142.262,2
313.8,41.7,33.3,81.7,25.0,1000.1,1.8,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,75.299,2
326.2,4.3,24.6,100.0,15.1,1003.5,12.7,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
22.8,8.0,31.3,58.5,31.4,1007.4,2.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,11.838,0
30.3,3.4,25.4,53.1,34.4,1010.7,17.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,90.256,2
8.8,9.2,36.9,43.7,34.3,1010.2,45.9,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,3.85,0
5.2,12.7,9.4,82.0,28.0,1012.8,3.4,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,1.408,0
89.5,20.6,21.2,75.3,31.2,1009.0,10.1,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,15.645,0
281.1,10.0,23.0,100.0,24.8,1004.8,65.8,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
0.2,12.9,3.9,48.2,29.4,1007.4,3.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,0.137,0
316.5,12.5,4.7,88.0,25.4,1005.0,19.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,212.696,2
5.4,2.5,28.9,59.2,26.3,1008.0,43.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,7.618,0
356.2,6.5,13.9,93.5,15.0,998.2,34.7,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
109.9,5.4,34.4,79.5,24.8,1005.6,20.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
144.6,4.0,14.5,80.7,28.8,999.3,10.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
116.4,30.3,30.5,77.1,33.1,1009.3,1.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,21.405,1
195.9,10.2,21.4,63.8,26.9,999.8,5.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,149.537,2
127.8,10.7,26.5,69.1,28.8,1009.5,6.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,99.283,2
107.2,8.5,12.4,79.5,35.4,1004.9,48.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,228.099,2
12.6,4.7,20.1,71.1,27.0,1010.3,5.6,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,14.17,1
6.2,7.5,6.1,57.8,31.3,1010.2,4.7,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,4.622,0
56.6,7.8,32.5,63.9,30.6,1006.8,1.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,55.762,1
95.6,4.9,22.9,51.4,25.5,1006.7,39.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,208.69,2
389.7,16.8,33.7,100.0,22.3,1002.3,1.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,195.759,2
19.2,1.8,28.9,61.6,28.2,1015.9,21.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,61.523,2
54.1,2.7,0.6,62.7,31.1,1009.7,5.2,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,93.353,2
13.0,10.9,23.6,59.1,27.6,1010.8,94.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,9.493,1
28.9,8.0,29.5,57.6,31.1,1009.4,13.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,22.263,1
251.6,17.6,13.5,82.7,22.8,1004.7,5.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,69.023,2
52.6,10.5,27.0,76.7,31.3,1014.8,132.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,25.173,1
109.0,3.5,16.2,75.9,30.6,1006.2,8.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
5.1,45.6,37.4,64.7,35.8,1007.7,12.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,2.821,0
43.1,13.2,0.0,72.7,25.3,1011.5,20.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,9.293,0
26.8,4.2,16.5,67.2,32.7,1007.1,2.3,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,31.243,1
20.6,5.1,25.7,54.8,31.1,1011.3,9.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,24.548,1
21.3,2.7,16.9,72.6,31.0,1004.1,1.5,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,107.483,2
68.6,3.4,25.9,57.6,32.9,1010.2,2.4,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,215.211,2
23.4,6.6,17.2,65.0,34.7,1005.0,40.2,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,17.128,1
43.2,33.0,24.0,64.5,34.1,1008.2,2.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,8.886,0
1.2,9.8,10.7,58.3,30.6,1012.3,7.5,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,0.529,0
13.5,16.5,22.5,50.6,28.6,1009.7,11.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.276,0
96.6,11.8,38.2,70.5,23.0,1015.4,34.4,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,43.643,1
67.6,15.8,26.5,67.2,27.6,1015.9,11.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,22.158,1
28.6,1.3,19.9,67.4,33.9,1005.0,16.7,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
288.3,11.3,19.3,94.7,23.6,994.4,12.4,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,222.261,2
21.8,4.7,7.1,48.0,28.5,1009.8,228.1,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,29.6,1
20.8,34.8,16.6,65.5,33.1,1008.4,24.4,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,3.264,0
313.7,6.6,13.0,93.2,22.7,1003.7,17.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
1.9,16.4,45.3,69.3,29.6,1008.8,2.7,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,2.026,0
135.1,11.8,29.1,67.8,31.2,1005.1,2.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,107.598,2
12.9,4.9,18.3,68.3,31.1,1009.7,27.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,6.493,0
7.9,14.3,0.0,53.3,31.2,1012.2,8.9,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,3.242,0
14.0,2.4,19.5,68.5,36.2,1008.1,10.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,30.999,1
159.7,2.5,12.6,80.3,29.4,1003.2,8.8,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
153.0,3.5,4.7,65.9,29.0,1004.9,17.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
9.7,7.9,13.5,60.1,23.3,1006.3,7.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,2.691,0
50.1,21.6,5.2,65.7,30.6,1012.7,6.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,32.293,1
193.7,15.9,21.4,77.1,23.8,1006.7,3.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,82.214,2
7.5,16.1,36.3,69.1,28.2,1010.3,2.5,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.407,0
175.6,8.2,4.7,70.5,24.8,1009.4,12.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,108.279,2
73.9,9.6,11.3,68.1,31.3,1006.9,45.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,83.944,2
96.5,20.1,19.1,85.2,31.8,1011.4,39.1,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,24.689,1
4.6,44.4,19.2,78.1,28.2,1010.5,3.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,1.032,0
78.6,30.4,24.7,66.8,22.4,1006.4,47.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,32.195,1
81.0,12.9,30.1,76.8,28.2,1008.0,7.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,70.499,2
3.4,5.6,36.0,58.8,28.4,1008.3,8.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,1.923,0
8.8,4.0,19.4,75.0,27.9,1012.4,21.9,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,14.125,1
38.1,3.9,2.2,55.6,29.8,1011.7,12.8,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,35.116,1
2.2,5.6,35.7,51.8,29.4,1008.8,24.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,3.224,0
142.1,3.6,42.4,80.2,31.2,1008.5,6.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
4.8,30.4,34.8,57.5,28.9,1008.5,12.4,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,1.381,0
73.9,6.3,21.5,75.3,30.0,1005.2,3.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,104.735,2
144.1,5.3,0.0,86.0,26.0,998.8,20.8,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
95.1,22.4,29.7,60.9,27.7,1013.4,12.0,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,21.843,1
400.0,7.9,6.8,100.0,15.6,1001.1,4.6,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
16.5,5.8,8.4,53.5,30.7,1006.6,2.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,10.627,0
149.3,8.6,9.4,84.5,29.1,1005.8,5.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,241.471,2
87.3,22.1,29.7,65.2,26.9,1010.3,21.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,27.707,1
41.4,4.8,9.9,72.8,22.3,1010.9,3.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,59.012,2
20.4,10.9,4.4,57.0,24.9,1014.8,4.2,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,19.263,1
253.1,15.6,23.1,81.8,23.0,1001.2,12.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,110.598,2
31.1,6.5,23.7,58.3,33.5,1013.6,13.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,27.71,1
17.0,1.0,16.9,61.6,34.1,1007.0,11.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,110.435,2
20.7,24.3,25.5,56.4,29.7,1011.3,24.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,5.082,0
316.4,7.1,36.8,76.7,22.3,1005.2,12.7,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
102.6,8.5,7.1,70.3,28.5,1011.1,4.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,77.929,2
39.0,2.6,36.6,62.6,30.1,1014.7,9.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
71.8,9.2,35.4,74.7,27.2,1011.6,3.2,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,120.471,2
31.9,11.5,0.0,68.3,28.5,1010.2,9.8,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,15.816,1
19.8,37.3,10.7,45.7,33.0,1017.0,17.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,3.322,0
35.2,6.0,17.8,58.5,29.9,1015.9,1.1,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,28.666,1
26.4,12.9,0.0,85.6,27.1,1007.6,3.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,9.77,0
27.8,3.8,29.4,67.2,30.6,1008.5,20.0,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,37.868,1
4.3,4.8,11.5,56.1,34.6,1007.0,96.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.56,0
66.0,1.9,45.2,67.6,25.2,1009.9,2.4,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,250.0,2
139.4,7.0,29.5,69.6,26.4,1001.2,9.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,191.061,2
127.8,18.1,5.6,92.6,25.1,1005.3,3.9,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,48.656,1
12.5,6.6,27.4,45.5,29.9,1011.0,6.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,6.243,0
10.4,44.8,23.7,56.9,29.8,1012.8,13.4,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,1.744,0
230.9,4.4,14.0,88.3,24.2,1006.6,6.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
6.3,5.5,19.8,69.6,28.7,1010.4,125.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,6.872,0
40.7,6.6,16.4,60.4,29.1,1008.0,14.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,35.477,1
6.6,11.6,28.1,47.1,27.5,1006.8,1.9,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,2.818,0
36.5,19.0,28.9,57.2,26.2,1011.4,23.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,8.641,0
52.2,6.8,11.3,64.8,30.7,1007.6,31.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,41.656,1
1.3,5.4,9.2,57.0,35.3,1008.4,5.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,0.815,0
0.8,5.4,21.4,64.3,28.9,1008.3,6.4,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,0.851,0
0.6,9.8,6.2,67.7,30.4,1016.9,21.9,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,0.421,0
9.5,12.9,5.2,58.4,27.7,1012.2,2.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,2.529,0
19.2,6.1,46.6,67.9,29.0,1008.7,7.1,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,11.985,0
73.2,3.2,17.3,62.4,34.1,1005.5,33.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
142.1,24.8,21.8,72.1,28.4,1010.6,38.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,75.206,2
61.9,17.8,16.9,78.9,26.2,1010.7,46.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,51.389,1
295.0,18.6,27.6,72.9,24.0,1003.9,125.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,131.491,2
22.2,3.9,19.2,63.3,28.8,1009.2,40.6,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,26.421,1
150.0,5.4,29.1,72.9,28.1,1007.9,16.4,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
400.0,2.6,14.0,99.4,19.3,1005.5,86.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
389.5,12.6,31.5,100.0,20.6,1001.1,29.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
8.1,3.7,16.2,51.1,25.0,1009.2,6.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,9.291,0
338.8,5.8,23.2,90.4,18.2,1003.3,7.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
15.6,14.2,19.3,77.8,31.9,1016.2,31.7,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,11.564,0
9.8,8.4,21.5,62.7,29.2,1010.6,13.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,7.421,0
36.3,6.3,37.9,57.2,32.2,1005.9,25.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,28.854,1
101.3,1.9,17.5,85.0,26.7,1012.7,35.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
221.7,16.6,11.7,70.0,28.5,1007.7,19.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,137.745,2
21.1,30.9,12.4,71.4,28.4,1010.0,17.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,9.666,0
11.3,17.5,35.8,56.7,28.4,1011.6,26.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,6.134,0
396.3,9.6,21.8,96.7,18.3,997.4,18.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
153.0,2.6,0.0,84.6,26.0,1006.3,3.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
91.9,7.3,30.3,57.4,25.4,1006.5,36.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,222.775,2
11.4,8.3,28.1,75.0,28.7,1012.7,3.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,6.696,0
85.9,12.6,30.1,67.3,27.6,1003.8,25.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,48.751,1
46.1,8.1,1.7,76.9,23.4,1013.3,2.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,27.645,1
73.2,42.1,13.4,54.0,29.7,1012.5,5.1,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,13.682,1
